actual_time,comp_level,event_key,key,match_number,post_result_time,predicted_time,set_number,time,winning_alliance,alliances.blue.dq_team_keys,alliances.blue.score,alliances.blue.surrogate_team_keys,alliances.blue.team_keys,alliances.red.dq_team_keys,alliances.red.score,alliances.red.surrogate_team_keys,alliances.red.team_keys,score_breakdown.blue.adjustPoints,score_breakdown.blue.autoTowerPoints,score_breakdown.blue.autoTowerRobot1,score_breakdown.blue.autoTowerRobot2,score_breakdown.blue.autoTowerRobot3,score_breakdown.blue.endGameTowerPoints,score_breakdown.blue.endGameTowerRobot1,score_breakdown.blue.endGameTowerRobot2,score_breakdown.blue.endGameTowerRobot3,score_breakdown.blue.energizedAchieved,score_breakdown.blue.foulPoints,score_breakdown.blue.g206Penalty,score_breakdown.blue.hubScore.autoCount,score_breakdown.blue.hubScore.autoPoints,score_breakdown.blue.hubScore.endgameCount,score_breakdown.blue.hubScore.endgamePoints,score_breakdown.blue.hubScore.shift1Count,score_breakdown.blue.hubScore.shift1Points,score_breakdown.blue.hubScore.shift2Count,score_breakdown.blue.hubScore.shift2Points,score_breakdown.blue.hubScore.shift3Count,score_breakdown.blue.hubScore.shift3Points,score_breakdown.blue.hubScore.shift4Count,score_breakdown.blue.hubScore.shift4Points,score_breakdown.blue.hubScore.teleopCount,score_breakdown.blue.hubScore.teleopPoints,score_breakdown.blue.hubScore.totalCount,score_breakdown.blue.hubScore.totalPoints,score_breakdown.blue.hubScore.transitionCount,score_breakdown.blue.hubScore.transitionPoints,score_breakdown.blue.hubScore.uncounted,score_breakdown.blue.majorFoulCount,score_breakdown.blue.minorFoulCount,score_breakdown.blue.penalties,score_breakdown.blue.rp,score_breakdown.blue.superchargedAchieved,score_breakdown.blue.totalAutoPoints,score_breakdown.blue.totalPoints,score_breakdown.blue.totalTeleopPoints,score_breakdown.blue.totalTowerPoints,score_breakdown.blue.traversalAchieved,score_breakdown.red.adjustPoints,score_breakdown.red.autoTowerPoints,score_breakdown.red.autoTowerRobot1,score_breakdown.red.autoTowerRobot2,score_breakdown.red.autoTowerRobot3,score_breakdown.red.endGameTowerPoints,score_breakdown.red.endGameTowerRobot1,score_breakdown.red.endGameTowerRobot2,score_breakdown.red.endGameTowerRobot3,score_breakdown.red.energizedAchieved,score_breakdown.red.foulPoints,score_breakdown.red.g206Penalty,score_breakdown.red.hubScore.autoCount,score_breakdown.red.hubScore.autoPoints,score_breakdown.red.hubScore.endgameCount,score_breakdown.red.hubScore.endgamePoints,score_breakdown.red.hubScore.shift1Count,score_breakdown.red.hubScore.shift1Points,score_breakdown.red.hubScore.shift2Count,score_breakdown.red.hubScore.shift2Points,score_breakdown.red.hubScore.shift3Count,score_breakdown.red.hubScore.shift3Points,score_breakdown.red.hubScore.shift4Count,score_breakdown.red.hubScore.shift4Points,score_breakdown.red.hubScore.teleopCount,score_breakdown.red.hubScore.teleopPoints,score_breakdown.red.hubScore.totalCount,score_breakdown.red.hubScore.totalPoints,score_breakdown.red.hubScore.transitionCount,score_breakdown.red.hubScore.transitionPoints,score_breakdown.red.hubScore.uncounted,score_breakdown.red.majorFoulCount,score_breakdown.red.minorFoulCount,score_breakdown.red.penalties,score_breakdown.red.rp,score_breakdown.red.superchargedAchieved,score_breakdown.red.totalAutoPoints,score_breakdown.red.totalPoints,score_breakdown.red.totalTeleopPoints,score_breakdown.red.totalTowerPoints,score_breakdown.red.traversalAchieved,videos_key,videos_type
1772915434,sf,2026mnwi,2026mnwi_sf7m1,1,1772915646,1772915469,7,1772915040,red,,233,,frc7858,,285,,frc112,0,0,None,None,None,0,None,None,None,False,5,False,61,61,52,52,0,0,67,67,0,0,48,48,167,167,228,228,0,0,0,0,1,None,0,False,61,233,167,0,False,0,0,None,None,None,0,None,None,None,False,5,False,44,44,85,85,71,71,0,0,79,79,0,0,236,236,280,280,1,1,0,0,1,None,0,False,44,285,236,0,False,mRA-S7ZdksM,youtube
1772915434,sf,2026mnwi,2026mnwi_sf7m1,1,1772915646,1772915469,7,1772915040,red,,233,,frc7858,,285,,frc5847,0,0,None,None,None,0,None,None,None,False,5,False,61,61,52,52,0,0,67,67,0,0,48,48,167,167,228,228,0,0,0,0,1,None,0,False,61,233,167,0,False,0,0,None,None,None,0,None,None,None,False,5,False,44,44,85,85,71,71,0,0,79,79,0,0,236,236,280,280,1,1,0,0,1,None,0,False,44,285,236,0,False,mRA-S7ZdksM,youtube
1772915434,sf,2026mnwi,2026mnwi_sf7m1,1,1772915646,1772915469,7,1772915040,red,,233,,frc7858,,285,,frc4143,0,0,None,None,None,0,None,None,None,False,5,False,61,61,52,52,0,0,67,67,0,0,48,48,167,167,228,228,0,0,0,0,1,None,0,False,61,233,167,0,False,0,0,None,None,None,0,None,None,None,False,5,False,44,44,85,85,71,71,0,0,79,79,0,0,236,236,280,280,1,1,0,0,1,None,0,False,44,285,236,0,False,mRA-S7ZdksM,youtube
1772915434,sf,2026mnwi,2026mnwi_sf7m1,1,1772915646,1772915469,7,1772915040,red,,233,,frc695,,285,,frc112,0,0,None,None,None,0,None,None,None,False,5,False,61,61,52,52,0,0,67,67,0,0,48,48,167,167,228,228,0,0,0,0,1,None,0,False,61,233,167,0,False,0,0,None,None,None,0,None,None,None,False,5,False,44,44,85,85,71,71,0,0,79,79,0,0,236,236,280,280,1,1,0,0,1,None,0,False,44,285,236,0,False,mRA-S7ZdksM,youtube
1772915434,sf,2026mnwi,2026mnwi_sf7m1,1,1772915646,1772915469,7,1772915040,red,,233,,frc695,,285,,frc5847,0,0,None,None,None,0,None,None,None,False,5,False,61,61,52,52,0,0,67,67,0,0,48,48,167,167,228,228,0,0,0,0,1,None,0,False,61,233,167,0,False,0,0,None,None,None,0,None,None,None,False,5,False,44,44,85,85,71,71,0,0,79,79,0,0,236,236,280,280,1,1,0,0,1,None,0,False,44,285,236,0,False,mRA-S7ZdksM,youtube
1772915434,sf,2026mnwi,2026mnwi_sf7m1,1,1772915646,1772915469,7,1772915040,red,,233,,frc695,,285,,frc4143,0,0,None,None,None,0,None,None,None,False,5,False,61,61,52,52,0,0,67,67,0,0,48,48,167,167,228,228,0,0,0,0,1,None,0,False,61,233,167,0,False,0,0,None,None,None,0,None,None,None,False,5,False,44,44,85,85,71,71,0,0,79,79,0,0,236,236,280,280,1,1,0,0,1,None,0,False,44,285,236,0,False,mRA-S7ZdksM,youtube
1772915434,sf,2026mnwi,2026mnwi_sf7m1,1,1772915646,1772915469,7,1772915040,red,,233,,frc3928,,285,,frc112,0,0,None,None,None,0,None,None,None,False,5,False,61,61,52,52,0,0,67,67,0,0,48,48,167,167,228,228,0,0,0,0,1,None,0,False,61,233,167,0,False,0,0,None,None,None,0,None,None,None,False,5,False,44,44,85,85,71,71,0,0,79,79,0,0,236,236,280,280,1,1,0,0,1,None,0,False,44,285,236,0,False,mRA-S7ZdksM,youtube
1772915434,sf,2026mnwi,2026mnwi_sf7m1,1,1772915646,1772915469,7,1772915040,red,,233,,frc3928,,285,,frc5847,0,0,None,None,None,0,None,None,None,False,5,False,61,61,52,52,0,0,67,67,0,0,48,48,167,167,228,228,0,0,0,0,1,None,0,False,61,233,167,0,False,0,0,None,None,None,0,None,None,None,False,5,False,44,44,85,85,71,71,0,0,79,79,0,0,236,236,280,280,1,1,0,0,1,None,0,False,44,285,236,0,False,mRA-S7ZdksM,youtube
1772915434,sf,2026mnwi,2026mnwi_sf7m1,1,1772915646,1772915469,7,1772915040,red,,233,,frc3928,,285,,frc4143,0,0,None,None,None,0,None,None,None,False,5,False,61,61,52,52,0,0,67,67,0,0,48,48,167,167,228,228,0,0,0,0,1,None,0,False,61,233,167,0,False,0,0,None,None,None,0,None,None,None,False,5,False,44,44,85,85,71,71,0,0,79,79,0,0,236,236,280,280,1,1,0,0,1,None,0,False,44,285,236,0,False,mRA-S7ZdksM,youtube
1772898555,qm,2026mnwi,2026mnwi_qm62,62,1772898742,1772898598,1,1772898180,blue,,213,,frc2530,,188,,frc112,0,0,None,None,None,0,None,None,None,True,0,False,16,16,81,81,45,45,0,0,71,71,0,0,197,197,213,213,0,0,4,0,0,None,4,False,16,213,197,0,False,0,0,None,None,None,0,None,None,None,True,0,False,54,54,54,54,0,0,33,33,0,0,24,24,134,134,188,188,23,23,0,0,0,None,1,False,54,188,134,0,False,wUuOS-fo2TQ,youtube
1772898555,qm,2026mnwi,2026mnwi_qm62,62,1772898742,1772898598,1,1772898180,blue,,213,,frc2530,,188,,frc2987,0,0,None,None,None,0,None,None,None,True,0,False,16,16,81,81,45,45,0,0,71,71,0,0,197,197,213,213,0,0,4,0,0,None,4,False,16,213,197,0,False,0,0,None,None,None,0,None,None,None,True,0,False,54,54,54,54,0,0,33,33,0,0,24,24,134,134,188,188,23,23,0,0,0,None,1,False,54,188,134,0,False,wUuOS-fo2TQ,youtube
1772898555,qm,2026mnwi,2026mnwi_qm62,62,1772898742,1772898598,1,1772898180,blue,,213,,frc2530,,188,,frc4174,0,0,None,None,None,0,None,None,None,True,0,False,16,16,81,81,45,45,0,0,71,71,0,0,197,197,213,213,0,0,4,0,0,None,4,False,16,213,197,0,False,0,0,None,None,None,0,None,None,None,True,0,False,54,54,54,54,0,0,33,33,0,0,24,24,134,134,188,188,23,23,0,0,0,None,1,False,54,188,134,0,False,wUuOS-fo2TQ,youtube
1772898555,qm,2026mnwi,2026mnwi_qm62,62,1772898742,1772898598,1,1772898180,blue,,213,,frc3928,,188,,frc112,0,0,None,None,None,0,None,None,None,True,0,False,16,16,81,81,45,45,0,0,71,71,0,0,197,197,213,213,0,0,4,0,0,None,4,False,16,213,197,0,False,0,0,None,None,None,0,None,None,None,True,0,False,54,54,54,54,0,0,33,33,0,0,24,24,134,134,188,188,23,23,0,0,0,None,1,False,54,188,134,0,False,wUuOS-fo2TQ,youtube
1772898555,qm,2026mnwi,2026mnwi_qm62,62,1772898742,1772898598,1,1772898180,blue,,213,,frc3928,,188,,frc2987,0,0,None,None,None,0,None,None,None,True,0,False,16,16,81,81,45,45,0,0,71,71,0,0,197,197,213,213,0,0,4,0,0,None,4,False,16,213,197,0,False,0,0,None,None,None,0,None,None,None,True,0,False,54,54,54,54,0,0,33,33,0,0,24,24,134,134,188,188,23,23,0,0,0,None,1,False,54,188,134,0,False,wUuOS-fo2TQ,youtube
1772898555,qm,2026mnwi,2026mnwi_qm62,62,1772898742,1772898598,1,1772898180,blue,,213,,frc3928,,188,,frc4174,0,0,None,None,None,0,None,None,None,True,0,False,16,16,81,81,45,45,0,0,71,71,0,0,197,197,213,213,0,0,4,0,0,None,4,False,16,213,197,0,False,0,0,None,None,None,0,None,None,None,True,0,False,54,54,54,54,0,0,33,33,0,0,24,24,134,134,188,188,23,23,0,0,0,None,1,False,54,188,134,0,False,wUuOS-fo2TQ,youtube
1772898555,qm,2026mnwi,2026mnwi_qm62,62,1772898742,1772898598,1,1772898180,blue,,213,,frc2508,,188,,frc112,0,0,None,None,None,0,None,None,None,True,0,False,16,16,81,81,45,45,0,0,71,71,0,0,197,197,213,213,0,0,4,0,0,None,4,False,16,213,197,0,False,0,0,None,None,None,0,None,None,None,True,0,False,54,54,54,54,0,0,33,33,0,0,24,24,134,134,188,188,23,23,0,0,0,None,1,False,54,188,134,0,False,wUuOS-fo2TQ,youtube
1772898555,qm,2026mnwi,2026mnwi_qm62,62,1772898742,1772898598,1,1772898180,blue,,213,,frc2508,,188,,frc2987,0,0,None,None,None,0,None,None,None,True,0,False,16,16,81,81,45,45,0,0,71,71,0,0,197,197,213,213,0,0,4,0,0,None,4,False,16,213,197,0,False,0,0,None,None,None,0,None,None,None,True,0,False,54,54,54,54,0,0,33,33,0,0,24,24,134,134,188,188,23,23,0,0,0,None,1,False,54,188,134,0,False,wUuOS-fo2TQ,youtube
1772898555,qm,2026mnwi,2026mnwi_qm62,62,1772898742,1772898598,1,1772898180,blue,,213,,frc2508,,188,,frc4174,0,0,None,None,None,0,None,None,None,True,0,False,16,16,81,81,45,45,0,0,71,71,0,0,197,197,213,213,0,0,4,0,0,None,4,False,16,213,197,0,False,0,0,None,None,None,0,None,None,None,True,0,False,54,54,54,54,0,0,33,33,0,0,24,24,134,134,188,188,23,23,0,0,0,None,1,False,54,188,134,0,False,wUuOS-fo2TQ,youtube
1772904280,qm,2026mnwi,2026mnwi_qm74,74,1772904485,1772904138,1,1772903940,blue,,159,,frc6420,,104,,frc3061,0,0,None,None,None,0,None,None,None,True,25,False,28,28,8,8,59,59,0,0,38,38,0,0,106,106,134,134,1,1,0,0,1,None,4,False,28,159,106,0,False,0,0,None,None,None,0,None,None,None,False,5,False,46,46,24,24,0,0,16,16,0,0,13,13,53,53,99,99,0,0,1,1,2,None,0,False,46,104,53,0,False,q9aDwn0UJ2s,youtube
1772904280,qm,2026mnwi,2026mnwi_qm74,74,1772904485,1772904138,1,1772903940,blue,,159,,frc6420,,104,,frc2977,0,0,None,None,None,0,None,None,None,True,25,False,28,28,8,8,59,59,0,0,38,38,0,0,106,106,134,134,1,1,0,0,1,None,4,False,28,159,106,0,False,0,0,None,None,None,0,None,None,None,False,5,False,46,46,24,24,0,0,16,16,0,0,13,13,53,53,99,99,0,0,1,1,2,None,0,False,46,104,53,0,False,q9aDwn0UJ2s,youtube
1772904280,qm,2026mnwi,2026mnwi_qm74,74,1772904485,1772904138,1,1772903940,blue,,159,,frc6420,,104,,frc11246,0,0,None,None,None,0,None,None,None,True,25,False,28,28,8,8,59,59,0,0,38,38,0,0,106,106,134,134,1,1,0,0,1,None,4,False,28,159,106,0,False,0,0,None,None,None,0,None,None,None,False,5,False,46,46,24,24,0,0,16,16,0,0,13,13,53,53,99,99,0,0,1,1,2,None,0,False,46,104,53,0,False,q9aDwn0UJ2s,youtube
1772904280,qm,2026mnwi,2026mnwi_qm74,74,1772904485,1772904138,1,1772903940,blue,,159,,frc2530,,104,,frc3061,0,0,None,None,None,0,None,None,None,True,25,False,28,28,8,8,59,59,0,0,38,38,0,0,106,106,134,134,1,1,0,0,1,None,4,False,28,159,106,0,False,0,0,None,None,None,0,None,None,None,False,5,False,46,46,24,24,0,0,16,16,0,0,13,13,53,53,99,99,0,0,1,1,2,None,0,False,46,104,53,0,False,q9aDwn0UJ2s,youtube
1772904280,qm,2026mnwi,2026mnwi_qm74,74,1772904485,1772904138,1,1772903940,blue,,159,,frc2530,,104,,frc2977,0,0,None,None,None,0,None,None,None,True,25,False,28,28,8,8,59,59,0,0,38,38,0,0,106,106,134,134,1,1,0,0,1,None,4,False,28,159,106,0,False,0,0,None,None,None,0,None,None,None,False,5,False,46,46,24,24,0,0,16,16,0,0,13,13,53,53,99,99,0,0,1,1,2,None,0,False,46,104,53,0,False,q9aDwn0UJ2s,youtube
1772904280,qm,2026mnwi,2026mnwi_qm74,74,1772904485,1772904138,1,1772903940,blue,,159,,frc2530,,104,,frc11246,0,0,None,None,None,0,None,None,None,True,25,False,28,28,8,8,59,59,0,0,38,38,0,0,106,106,134,134,1,1,0,0,1,None,4,False,28,159,106,0,False,0,0,None,None,None,0,None,None,None,False,5,False,46,46,24,24,0,0,16,16,0,0,13,13,53,53,99,99,0,0,1,1,2,None,0,False,46,104,53,0,False,q9aDwn0UJ2s,youtube
1772904280,qm,2026mnwi,2026mnwi_qm74,74,1772904485,1772904138,1,1772903940,blue,,159,,frc4143,,104,,frc3061,0,0,None,None,None,0,None,None,None,True,25,False,28,28,8,8,59,59,0,0,38,38,0,0,106,106,134,134,1,1,0,0,1,None,4,False,28,159,106,0,False,0,0,None,None,None,0,None,None,None,False,5,False,46,46,24,24,0,0,16,16,0,0,13,13,53,53,99,99,0,0,1,1,2,None,0,False,46,104,53,0,False,q9aDwn0UJ2s,youtube
1772904280,qm,2026mnwi,2026mnwi_qm74,74,1772904485,1772904138,1,1772903940,blue,,159,,frc4143,,104,,frc2977,0,0,None,None,None,0,None,None,None,True,25,False,28,28,8,8,59,59,0,0,38,38,0,0,106,106,134,134,1,1,0,0,1,None,4,False,28,159,106,0,False,0,0,None,None,None,0,None,None,None,False,5,False,46,46,24,24,0,0,16,16,0,0,13,13,53,53,99,99,0,0,1,1,2,None,0,False,46,104,53,0,False,q9aDwn0UJ2s,youtube
1772904280,qm,2026mnwi,2026mnwi_qm74,74,1772904485,1772904138,1,1772903940,blue,,159,,frc4143,,104,,frc11246,0,0,None,None,None,0,None,None,None,True,25,False,28,28,8,8,59,59,0,0,38,38,0,0,106,106,134,134,1,1,0,0,1,None,4,False,28,159,106,0,False,0,0,None,None,None,0,None,None,None,False,5,False,46,46,24,24,0,0,16,16,0,0,13,13,53,53,99,99,0,0,1,1,2,None,0,False,46,104,53,0,False,q9aDwn0UJ2s,youtube
1772823899,qm,2026mnwi,2026mnwi_qm23,23,1772824090,1772824017,1,1772823600,blue,,133,,frc2220,,49,,frc3090,0,0,None,None,None,0,None,None,None,True,5,False,31,31,30,30,0,0,23,23,0,0,44,44,97,97,128,128,0,0,0,0,2,None,4,False,31,133,97,0,False,0,0,None,None,None,0,None,None,None,False,10,False,10,10,17,17,2,2,0,0,9,9,0,0,29,29,39,39,1,1,5,0,1,None,0,False,10,49,29,0,False,BfAfMVD5O0s,youtube
1772823899,qm,2026mnwi,2026mnwi_qm23,23,1772824090,1772824017,1,1772823600,blue,,133,,frc2220,,49,,frc3206,0,0,None,None,None,0,None,None,None,True,5,False,31,31,30,30,0,0,23,23,0,0,44,44,97,97,128,128,0,0,0,0,2,None,4,False,31,133,97,0,False,0,0,None,None,None,0,None,None,None,False,10,False,10,10,17,17,2,2,0,0,9,9,0,0,29,29,39,39,1,1,5,0,1,None,0,False,10,49,29,0,False,BfAfMVD5O0s,youtube
1772823899,qm,2026mnwi,2026mnwi_qm23,23,1772824090,1772824017,1,1772823600,blue,,133,,frc2220,,49,,frc2290,0,0,None,None,None,0,None,None,None,True,5,False,31,31,30,30,0,0,23,23,0,0,44,44,97,97,128,128,0,0,0,0,2,None,4,False,31,133,97,0,False,0,0,None,None,None,0,None,None,None,False,10,False,10,10,17,17,2,2,0,0,9,9,0,0,29,29,39,39,1,1,5,0,1,None,0,False,10,49,29,0,False,BfAfMVD5O0s,youtube
1772823899,qm,2026mnwi,2026mnwi_qm23,23,1772824090,1772824017,1,1772823600,blue,,133,,frc5914,,49,,frc3090,0,0,None,None,None,0,None,None,None,True,5,False,31,31,30,30,0,0,23,23,0,0,44,44,97,97,128,128,0,0,0,0,2,None,4,False,31,133,97,0,False,0,0,None,None,None,0,None,None,None,False,10,False,10,10,17,17,2,2,0,0,9,9,0,0,29,29,39,39,1,1,5,0,1,None,0,False,10,49,29,0,False,BfAfMVD5O0s,youtube
1772823899,qm,2026mnwi,2026mnwi_qm23,23,1772824090,1772824017,1,1772823600,blue,,133,,frc5914,,49,,frc3206,0,0,None,None,None,0,None,None,None,True,5,False,31,31,30,30,0,0,23,23,0,0,44,44,97,97,128,128,0,0,0,0,2,None,4,False,31,133,97,0,False,0,0,None,None,None,0,None,None,None,False,10,False,10,10,17,17,2,2,0,0,9,9,0,0,29,29,39,39,1,1,5,0,1,None,0,False,10,49,29,0,False,BfAfMVD5O0s,youtube
1772823899,qm,2026mnwi,2026mnwi_qm23,23,1772824090,1772824017,1,1772823600,blue,,133,,frc5914,,49,,frc2290,0,0,None,None,None,0,None,None,None,True,5,False,31,31,30,30,0,0,23,23,0,0,44,44,97,97,128,128,0,0,0,0,2,None,4,False,31,133,97,0,False,0,0,None,None,None,0,None,None,None,False,10,False,10,10,17,17,2,2,0,0,9,9,0,0,29,29,39,39,1,1,5,0,1,None,0,False,10,49,29,0,False,BfAfMVD5O0s,youtube
1772823899,qm,2026mnwi,2026mnwi_qm23,23,1772824090,1772824017,1,1772823600,blue,,133,,frc3061,,49,,frc3090,0,0,None,None,None,0,None,None,None,True,5,False,31,31,30,30,0,0,23,23,0,0,44,44,97,97,128,128,0,0,0,0,2,None,4,False,31,133,97,0,False,0,0,None,None,None,0,None,None,None,False,10,False,10,10,17,17,2,2,0,0,9,9,0,0,29,29,39,39,1,1,5,0,1,None,0,False,10,49,29,0,False,BfAfMVD5O0s,youtube
1772823899,qm,2026mnwi,2026mnwi_qm23,23,1772824090,1772824017,1,1772823600,blue,,133,,frc3061,,49,,frc3206,0,0,None,None,None,0,None,None,None,True,5,False,31,31,30,30,0,0,23,23,0,0,44,44,97,97,128,128,0,0,0,0,2,None,4,False,31,133,97,0,False,0,0,None,None,None,0,None,None,None,False,10,False,10,10,17,17,2,2,0,0,9,9,0,0,29,29,39,39,1,1,5,0,1,None,0,False,10,49,29,0,False,BfAfMVD5O0s,youtube
1772823899,qm,2026mnwi,2026mnwi_qm23,23,1772824090,1772824017,1,1772823600,blue,,133,,frc3061,,49,,frc2290,0,0,None,None,None,0,None,None,None,True,5,False,31,31,30,30,0,0,23,23,0,0,44,44,97,97,128,128,0,0,0,0,2,None,4,False,31,133,97,0,False,0,0,None,None,None,0,None,None,None,False,10,False,10,10,17,17,2,2,0,0,9,9,0,0,29,29,39,39,1,1,5,0,1,None,0,False,10,49,29,0,False,BfAfMVD5O0s,youtube
1772826266,qm,2026mnwi,2026mnwi_qm28,28,1772826454,1772826370,1,1772826000,blue,,218,,frc2508,,48,,frc5576,0,0,None,None,None,0,None,None,None,True,0,False,44,44,82,82,0,0,46,46,0,0,28,28,174,174,218,218,18,18,0,0,0,None,4,False,44,218,174,0,False,0,0,None,None,None,0,None,None,None,False,0,False,21,21,24,24,0,0,0,0,3,3,0,0,27,27,48,48,0,0,0,0,0,None,0,False,21,48,27,0,False,_cOCIrZQaJE,youtube
1772826266,qm,2026mnwi,2026mnwi_qm28,28,1772826454,1772826370,1,1772826000,blue,,218,,frc2508,,48,,frc525,0,0,None,None,None,0,None,None,None,True,0,False,44,44,82,82,0,0,46,46,0,0,28,28,174,174,218,218,18,18,0,0,0,None,4,False,44,218,174,0,False,0,0,None,None,None,0,None,None,None,False,0,False,21,21,24,24,0,0,0,0,3,3,0,0,27,27,48,48,0,0,0,0,0,None,0,False,21,48,27,0,False,_cOCIrZQaJE,youtube
1772826266,qm,2026mnwi,2026mnwi_qm28,28,1772826454,1772826370,1,1772826000,blue,,218,,frc2508,,48,,frc111,0,0,None,None,None,0,None,None,None,True,0,False,44,44,82,82,0,0,46,46,0,0,28,28,174,174,218,218,18,18,0,0,0,None,4,False,44,218,174,0,False,0,0,None,None,None,0,None,None,None,False,0,False,21,21,24,24,0,0,0,0,3,3,0,0,27,27,48,48,0,0,0,0,0,None,0,False,21,48,27,0,False,_cOCIrZQaJE,youtube
1772826266,qm,2026mnwi,2026mnwi_qm28,28,1772826454,1772826370,1,1772826000,blue,,218,,frc4174,,48,,frc5576,0,0,None,None,None,0,None,None,None,True,0,False,44,44,82,82,0,0,46,46,0,0,28,28,174,174,218,218,18,18,0,0,0,None,4,False,44,218,174,0,False,0,0,None,None,None,0,None,None,None,False,0,False,21,21,24,24,0,0,0,0,3,3,0,0,27,27,48,48,0,0,0,0,0,None,0,False,21,48,27,0,False,_cOCIrZQaJE,youtube
1772826266,qm,2026mnwi,2026mnwi_qm28,28,1772826454,1772826370,1,1772826000,blue,,218,,frc4174,,48,,frc525,0,0,None,None,None,0,None,None,None,True,0,False,44,44,82,82,0,0,46,46,0,0,28,28,174,174,218,218,18,18,0,0,0,None,4,False,44,218,174,0,False,0,0,None,None,None,0,None,None,None,False,0,False,21,21,24,24,0,0,0,0,3,3,0,0,27,27,48,48,0,0,0,0,0,None,0,False,21,48,27,0,False,_cOCIrZQaJE,youtube
1772826266,qm,2026mnwi,2026mnwi_qm28,28,1772826454,1772826370,1,1772826000,blue,,218,,frc4174,,48,,frc111,0,0,None,None,None,0,None,None,None,True,0,False,44,44,82,82,0,0,46,46,0,0,28,28,174,174,218,218,18,18,0,0,0,None,4,False,44,218,174,0,False,0,0,None,None,None,0,None,None,None,False,0,False,21,21,24,24,0,0,0,0,3,3,0,0,27,27,48,48,0,0,0,0,0,None,0,False,21,48,27,0,False,_cOCIrZQaJE,youtube
1772826266,qm,2026mnwi,2026mnwi_qm28,28,1772826454,1772826370,1,1772826000,blue,,218,,frc2549,,48,,frc5576,0,0,None,None,None,0,None,None,None,True,0,False,44,44,82,82,0,0,46,46,0,0,28,28,174,174,218,218,18,18,0,0,0,None,4,False,44,218,174,0,False,0,0,None,None,None,0,None,None,None,False,0,False,21,21,24,24,0,0,0,0,3,3,0,0,27,27,48,48,0,0,0,0,0,None,0,False,21,48,27,0,False,_cOCIrZQaJE,youtube
1772826266,qm,2026mnwi,2026mnwi_qm28,28,1772826454,1772826370,1,1772826000,blue,,218,,frc2549,,48,,frc525,0,0,None,None,None,0,None,None,None,True,0,False,44,44,82,82,0,0,46,46,0,0,28,28,174,174,218,218,18,18,0,0,0,None,4,False,44,218,174,0,False,0,0,None,None,None,0,None,None,None,False,0,False,21,21,24,24,0,0,0,0,3,3,0,0,27,27,48,48,0,0,0,0,0,None,0,False,21,48,27,0,False,_cOCIrZQaJE,youtube
1772826266,qm,2026mnwi,2026mnwi_qm28,28,1772826454,1772826370,1,1772826000,blue,,218,,frc2549,,48,,frc111,0,0,None,None,None,0,None,None,None,True,0,False,44,44,82,82,0,0,46,46,0,0,28,28,174,174,218,218,18,18,0,0,0,None,4,False,44,218,174,0,False,0,0,None,None,None,0,None,None,None,False,0,False,21,21,24,24,0,0,0,0,3,3,0,0,27,27,48,48,0,0,0,0,0,None,0,False,21,48,27,0,False,_cOCIrZQaJE,youtube
1772809185,qm,2026mnwi,2026mnwi_qm1,1,1772809373,1772809123,1,1772808900,red,,74,,frc967,,136,,frc2530,0,0,None,None,None,0,None,None,None,False,0,False,11,11,18,18,17,17,0,0,28,28,0,0,63,63,74,74,0,0,1,0,1,None,0,False,11,74,63,0,False,0,0,None,None,None,0,None,None,None,True,5,False,34,34,22,22,0,0,60,60,0,0,15,15,97,97,131,131,0,0,3,0,0,None,4,False,34,136,97,0,False,u3vfnD-NM28,youtube
1772809185,qm,2026mnwi,2026mnwi_qm1,1,1772809373,1772809123,1,1772808900,red,,74,,frc967,,136,,frc112,0,0,None,None,None,0,None,None,None,False,0,False,11,11,18,18,17,17,0,0,28,28,0,0,63,63,74,74,0,0,1,0,1,None,0,False,11,74,63,0,False,0,0,None,None,None,0,None,None,None,True,5,False,34,34,22,22,0,0,60,60,0,0,15,15,97,97,131,131,0,0,3,0,0,None,4,False,34,136,97,0,False,u3vfnD-NM28,youtube
1772809185,qm,2026mnwi,2026mnwi_qm1,1,1772809373,1772809123,1,1772808900,red,,74,,frc967,,136,,frc6419,0,0,None,None,None,0,None,None,None,False,0,False,11,11,18,18,17,17,0,0,28,28,0,0,63,63,74,74,0,0,1,0,1,None,0,False,11,74,63,0,False,0,0,None,None,None,0,None,None,None,True,5,False,34,34,22,22,0,0,60,60,0,0,15,15,97,97,131,131,0,0,3,0,0,None,4,False,34,136,97,0,False,u3vfnD-NM28,youtube
1772809185,qm,2026mnwi,2026mnwi_qm1,1,1772809373,1772809123,1,1772808900,red,,74,,frc2531,,136,,frc2530,0,0,None,None,None,0,None,None,None,False,0,False,11,11,18,18,17,17,0,0,28,28,0,0,63,63,74,74,0,0,1,0,1,None,0,False,11,74,63,0,False,0,0,None,None,None,0,None,None,None,True,5,False,34,34,22,22,0,0,60,60,0,0,15,15,97,97,131,131,0,0,3,0,0,None,4,False,34,136,97,0,False,u3vfnD-NM28,youtube
